80	100																																																																																																				
ID	Description	GENE1636X	GENE3839X	GENE3836X	GENE3838X	GENE3837X	GENE1641X	GENE3835X	GENE3688X	GENE3544X	GENE3546X	GENE3689X	GENE3547X	GENE1610X	GENE3390X	GENE1567X	GENE3545X	GENE2307X	GENE1702X	GENE3543X	GENE1640X	GENE3421X	GENE3332X	GENE3423X	GENE3548X	GENE3424X	GENE3422X	GENE3389X	GENE3851X	GENE1638X	GENE2487X	GENE2489X	GENE1639X	GENE3425X	GENE1609X	GENE1651X	GENE4014X	GENE3690X	GENE1637X	GENE3549X	GENE1648X	GENE2401X	GENE1646X	GENE1634X	GENE1720X	GENE1358X	GENE1645X	GENE1214X	GENE1635X	GENE2407X	GENE3321X	GENE3686X	GENE2409X	GENE4012X	GENE4013X	GENE2285X	GENE1719X	GENE2408X	GENE1659X	GENE1650X	GENE1647X	GENE2286X	GENE2304X	GENE1658X	GENE2271X	GENE3427X	GENE2270X	GENE2488X	GENE3428X	GENE1643X	GENE2305X	GENE3320X	GENE1652X	GENE1371X	GENE3685X	GENE3285X	GENE3852X	GENE3833X	GENE3426X	GENE1619X	GENE2400X	GENE1644X	GENE1172X	GENE2399X	GENE3226X	GENE3227X	GENE1213X	GENE1649X	GENE2357X	GENE1661X	GENE1618X	GENE1616X	GENE1227X	GENE3286X	GENE3684X	GENE2402X	GENE1173X	GENE3391X	GENE3850X	GENE3848X	GENE2363X
DLCL_30	DLCL	2.543855405	-1.864626202	-2.116403707	-2.178160454	-2.154407859	1.893034305	-2.073649037	-0.510728295	-0.924023445	-0.90027085	-0.553482965	-0.90027085	-0.182942486	0.501132246	1.156703865	-1.004782268	-0.396715839	-0.410967396	-0.981029673	1.631755762	0.320612525	1.603252648	0.249354741	-1.076040052	0.197099032	0.334864082	0.15909488	-0.71975113	1.878782748	-1.033285382	-0.781507876	2.168564406	0.20660007	-0.073680549	1.299219434	-0.429969472	-0.529730371	1.912036381	-0.966778116	1.113949194	-0.681746978	1.08544608	1.897784824	1.251714244	0.25410526	0.401371348	-0.39196532	1.436984484	-1.194803027	-0.121185739	0.25410526	-0.985780192	-0.53448089	-0.662744902	-1.04278642	1.151953346	-1.028534863	0.434624981	1.275466839	1.090196599	-1.408576381	-1.171050432	0.425123943	-0.178191967	0.277857855	-0.263701308	-0.753004762	0.130591767	0.828918056	-1.095042128	-0.420468434	1.075945042	0.268356817	0.615144702	-0.814761509	-0.396715839	0.197099032	0.377618753	0.429874462	-0.43947051	0.662649891	0.638897297	-0.572485041	0.173346437	0.002327754	0.520134322	1.242213206	-0.34921065	0.268356817	0.273107336	0.225602146	-0.334959093	-0.848015142	0.140092804	-0.53448089	0.572390031	1.161454384	-0.653243864	-0.529730371	-0.040426916
DLCL_31	DLCL	2.623669484	-1.042067561	-1.097985584	-1.079346243	-1.445919948	1.461817234	-1.029641334	-1.116624925	-0.837034811	-0.95508397	-1.172542948	-0.737624993	0.591981325	-0.861887266	2.101767939	-1.004788879	-0.228149675	0.486358393	-0.973723311	1.815964712	-0.141166084	0.082506007	-0.023116925	-0.967510198	-0.308920152	-0.27164147	-0.998575766	0.964768143	2.53047278	-0.513952902	-0.06660872	1.64199753	-0.402116857	1.548800825	0.970981257	-0.619575834	-1.004788879	1.474243462	-0.905379061	1.132522212	-0.85774519	1.16358778	1.412112325	0.455292825	1.343768075	1.039325507	0.567128871	1.381046757	-1.26946752	-0.607149607	-2.23498538	-1.595034675	-0.263875078	-0.263875078	0.082506007	0.169489598	-1.924329698	0.759735393	0.54848953	1.033112393	0.020374871	-1.079346243	0.803227189	-0.352411948	-0.190870993	-0.321346379	0.076292893	-0.445608652	0.75352228	-0.88673972	-0.225043118	0.995833712	0.908850121	0.436653484	-0.905379061	0.647899348	-0.68170697	-0.06660872	0.567128871	-0.85774519	0.840505871	-1.812493652	-0.779045751	0.20676828	0.00173553	0.970981257	1.219505803	0.088719121	0.355883007	0.374522348	0.716243598	-0.234362788	-0.837034811	0.374522348	-0.781116788	-1.644739584	-0.016903811	0.591981325	0.554702643	0.051440439
DLCL_32	DLCL	2.088702171	-1.648383842	-1.633395529	-1.863216327	-1.468524087	1.723986557	-1.008882492	-1.69334878	-1.933161787	-2.043076081	-1.843231909	-1.728321511	1.708998245	-0.789053903	0.385030606	-1.638391633	-0.044634363	0.674804655	-1.683356572	1.439208613	0.160205913	0.245139686	0.07527214	-1.493504609	-0.004665529	-0.114579823	-1.043855222	0.220159165	1.848889165	-0.174533075	-0.289443474	0.794711159	-0.034642154	2.16863984	1.654041097	-0.369381142	-1.188742247	1.873869686	-1.717330081	1.224376128	-0.567559946	-0.049630467	0.474960484	0.654820238	-0.364385038	0.57488257	1.109465729	1.219380024	0.095256557	-0.060621897	-0.164540866	-1.23870329	-0.399357768	-0.329412308	0.99455533	0.569886465	-0.814034425	1.044516373	0.245139686	1.519146281	0.704781281	-0.449318811	0.929605974	-0.119575928	0.015318888	-0.314423995	0.090260453	-0.174533075	0.984563122	-0.644166879	0.126232404	1.109465729	0.664812447	0.340065668	-0.074610989	-0.014657737	-0.873987676	0.18019033	0.974570913	-0.624182461	1.06450079	0.055287723	-0.528007454	-0.569225314	-0.156547099	1.154430668	0.380034502	-0.824026633	0.1452176	0.839676097	1.359270944	0.385030606	-0.114579823	-0.439326602	-0.554237001	0.00532668	-0.009661633	0.155209809	0.150213704	-0.679139609
DLCL_33	DLCL	2.096176068	-1.410316061	-1.734687113	-2.120647605	-1.804488479	1.352996822	-1.734687113	-1.299455069	-2.104223754	-1.866077919	-1.369256435	-1.7141573	1.18054639	0.117102056	1.143592726	-1.488329352	1.155910614	0.519486398	-1.73058115	1.402268375	0.852069375	-0.149785519	0.897234965	-1.373362397	0.819221674	0.95061248	-0.293494212	-0.954554204	1.311937196	-0.712302406	-0.3058121	1.677367874	0.884917077	0.819221674	0.884917077	-0.338659802	-0.97918998	1.677367874	-1.172170226	0.95061248	-0.359189615	1.094321174	1.422798188	1.155910614	0.958824405	0.958824405	0.560546025	1.418692225	-0.847799174	-0.543957936	-0.096408004	-0.851905137	-0.470050608	-0.461838682	0.314188264	1.274983531	-0.966872092	0.314188264	0.646771241	0.999884032	0.236174973	-0.966872092	0.273128637	0.671407017	1.123062912	0.708360682	-0.478262533	0.835645525	0.671407017	-0.983295943	-0.149785519	0.774056084	0.437367145	-0.806739547	-0.470050608	-0.798527622	-1.340514696	0.938294592	0.687830868	-0.236010735	0.523592361	0.478426772	-0.437202906	-0.149785519	-0.470050608	-0.326341914	0.544122174	-0.929918428	0.412731369	0.622135465	0.379883667	0.363459816	-0.236010735	-0.617865264	-0.355083653	0.572863913	-0.507004272	-0.814951473	-0.552169861	-0.186739183
DLCL_34	DLCL	1.541581106	0.448205385	0.227957039	0.039172742	-0.086683456	0.880836066	0.243689064	1.132548463	-0.354127877	-0.291199778	1.12468245	-0.212539655	2.627090815	-1.266585314	0.857238029	-0.479984075	-0.999140893	1.871953626	-0.346261865	-0.33052984	-1.046336967	0.196492989	-1.062068992	-0.251869716	-1.093533041	-1.180059177	-1.856536242	-1.707082007	-0.086683456	-0.133879531	-0.188941617	-0.259735729	-0.983408868	1.777561478	0.715649806	-0.157477568	1.030290302	0.904434104	-0.19680763	1.722499391	-0.786758558	1.565179144	-0.086683456	0.007708692	0.424607348	1.329198772	-0.03162137	0.810041955	-1.172193165	0.928032141	-0.086683456	-1.117131078	-0.535046162	-0.346261865	-1.675617957	-0.118147506	-0.936212794	1.274136685	0.518999497	1.517983069	-2.234104836	-0.967676843	1.250538648	-1.085667029	-1.007006905	-0.778892546	-0.126013518	-1.290183351	0.880836066	-1.180059177	0.558329559	1.274136685	-0.16534358	-0.19680763	-0.605840274	-1.612689858	-1.628421883	-0.535046162	1.447188958	-0.621572298	0.912300116	-0.173209593	-0.668768373	1.12468245	0.983094227	0.566195571	0.369545262	-0.519314137	1.022424289	1.392126871	1.470786995	0.810041955	-0.479984075	-0.267601741	-0.299065791	-0.063085419	-0.385591927	-1.526163722	-1.093533041	1.195476562
DLCL_35	DLCL	1.84421038	0.220797929	0.063991045	-0.411041576	-0.258846659	1.429133333	0.091662848	0.589755304	-2.578666155	-2.532546483	0.589755304	-2.550994352	1.862658249	-0.660087804	-0.341862068	-2.20970878	-0.770775017	1.17086317	-2.140529272	-0.019024365	0.829577598	0.718890386	0.820353664	-1.91454288	0.72811432	0.852637434	-1.112060589	0.17006629	0.677382681	-0.982925507	-0.899910098	0.045543176	0.926428909	1.350729891	-0.065144037	0.082438914	0.497515961	1.419909398	-1.453346161	1.415297431	-1.065940917	1.775030872	0.539023665	-0.383369773	0.386828748	1.779642839	-0.005188463	0.658934812	-0.15738338	-0.457161248	-0.120487643	0.105498749	-0.203503052	0.036319242	-0.604744198	-0.318802232	-0.268070593	0.640486943	0.234633831	1.424521366	-1.084388785	-0.738491246	0.58053137	-0.221950921	0.658934812	-0.30496633	-0.909134032	0.700442517	1.341505956	-0.733879279	-0.521728788	1.40146153	-0.318802232	-0.341862068	-0.134323544	0.027095307	-0.738491246	0.903369073	1.014056286	-0.871085303	1.456805136	-0.982925507	-0.932193868	-1.231971736	-0.663546779	0.313037273	0.903369073	-1.181240096	0.622039075	1.203146941	0.954100712	0.700442517	-0.023636332	-0.268070593	-0.973701573	-1.056716982	-0.784610918	0.087050881	0.28536547	0.372992846
DLCL_36	DLCL	1.787580288	0.061016755	-0.877082764	-1.372030977	-1.020963059	0.630782721	-0.675650352	0.924298522	0.446615944	0.268204379	1.171772628	0.23942832	1.649455205	0.273959591	0.095548026	-0.013800998	-1.878489613	1.304142499	0.538699333	0.607761874	-1.136067294	0.417839885	-0.940390094	0.164610567	-0.986431788	-1.020963059	-0.105884386	-1.343254918	1.11422051	-1.492890424	-1.625260295	0.181876203	-0.802265011	1.885418888	-0.059842692	0.061016755	1.413491522	1.142996569	0.101303238	0.832215133	-0.854061917	1.246590381	1.327163346	0.23942832	-0.485728363	0.976095428	0.509923274	0.728621321	-0.002290574	-1.118801659	0.671069203	0.135834508	-0.031066633	0.210652261	-1.1878642	0.170365779	-0.15192608	0.40057425	0.629631679	1.223569534	-1.1878642	-1.636770719	0.320001285	-1.020963059	-1.101536023	-1.147577718	-1.538932118	-1.038228694	1.206303899	-1.659791566	-2.097187661	0.740131745	1.413491522	0.947319369	0.780418227	-1.0900256	-1.458359153	-0.825285858	1.545861393	-0.715936834	0.930053733	-0.140415657	-0.560546117	0.509923274	0.147344932	0.912788098	0.981850639	-1.228150682	0.602006662	1.626434358	1.327163346	-0.042577057	0.82070471	-0.646874293	-0.451197093	-0.393644975	-1.147577718	-1.159088141	-0.836796282	1.712762535
DLCL_37	DLCL	0.732404228	2.062011089	0.829510347	1.128298406	0.851919452	-0.649490542	0.635298109	0.665176915	0.650237512	0.336510051	0.814570944	0.007843187	1.531662285	1.471904673	-0.044444724	0.090009903	-1.807294269	0.919146765	0.79216184	-0.500096513	1.135768107	-0.223717559	1.45696527	0.194585723	1.740813926	1.180586316	0.926616466	-1.911870089	-0.111672037	-0.149020544	-0.350702484	-0.604672333	1.740813926	1.35238945	0.48590408	-0.335763081	0.470964677	0.097479604	-0.051914425	1.35238945	-1.060324123	0.986374078	0.097479604	-0.694308751	-1.926809492	0.441085871	-0.380581289	-0.111672037	0.202055425	1.920086761	-1.187309047	0.045191694	-0.410460095	0.022782589	-1.545854718	-0.649490542	0.291691842	0.874328556	-0.261066066	0.478434379	-1.493566807	-0.619611736	0.695055721	-1.396460688	0.889267959	-1.590672926	-0.358172185	0.971434675	-0.059384127	-0.813823974	0.896737661	0.216994827	-0.925869496	0.17964632	0.067600798	-1.628021434	-0.642020841	1.247813629	0.597949602	-1.060324123	0.097479604	0.104949306	-1.314293972	-1.695248747	-2.726067549	0.276752439	0.157237216	-1.740066956	0.411207065	0.500843483	0.314100946	0.12735841	0.0750705	-0.455278304	-1.090202928	0.12735841	-1.254536361	-1.844642776	-1.76247606	0.470964677
DLCL_38	DLCL	2.627912931	0.500465817	0.452114746	-0.20062471	-0.240917269	1.266024437	0.06530618	0.210359392	-0.120039592	-0.353736434	0.323178557	-0.684135418	-0.885598213	-0.071688521	-1.224055708	-0.506848158	-1.019369508	-0.813071606	-0.144215127	1.41107765	1.241848902	1.620598957	1.177380808	-0.329560898	1.394960626	1.056503131	-0.163555555	-0.933949283	1.153205272	-0.82918863	-0.942007795	1.282141461	1.072620154	-0.772779047	0.896944597	-1.079002496	0.242593439	1.419136162	-0.563257741	1.403019138	-1.917087723	1.298258485	1.330492532	1.266024437	-1.006475889	0.685811588	-1.739800463	1.00815206	-0.128098104	0.911449918	-0.305385363	-0.063630009	-1.498045109	-1.506103621	-2.0379654	1.00815206	-0.329560898	1.274082949	1.362726579	1.129029737	-1.647933429	-1.755917487	1.209614855	-1.014534401	0.895332895	-1.159587614	-0.684135418	0.967859501	0.242593439	-1.328816361	0.645519029	0.178125345	0.081423203	0.315120045	-0.780837559	-0.442380064	0.323178557	0.975918013	-0.434321552	-1.570571715	0.282885998	0.78251373	-1.336874873	0.838923312	0.677753076	-0.716369465	0.411822187	-1.119295055	0.057247668	-0.474614111	-0.539082205	-0.998417378	-0.942007795	-0.547140717	-1.175704637	0.814747777	0.581050935	-1.175704637	-0.313443875	0.194242368
DLCL_39	DLCL	1.064160552	1.416118076	1.462428276	0.249101025	0.295411225	0.742304659	0.962278111	1.221615234	0.888181791	0.110170423	1.314235635	0.073122263	0.388031626	-2.853682406	-1.075370708	0.447308682	-1.955264517	0.137956543	0.888181791	0.79324588	-0.325145461	0.564010388	-0.473338102	0.276887145	-0.482600143	-0.612268704	-1.735291065	0.462127947	0.267625105	-0.825295626	-0.323293053	0.045336143	-0.538172383	0.304673265	1.193829114	1.054898512	1.406856036	0.508438147	0.337090405	0.554748348	-1.056846628	0.610320588	0.638106708	-1.640355154	-1.482900472	0.212052864	0.230576944	1.203091154	1.054898512	-1.121680909	0.045336143	1.471690316	1.054898512	1.054898512	-1.908954316	-1.955264517	0.869657711	1.629144998	0.100908383	0.304673265	-1.069196015	-0.362193621	1.573572757	-1.862644116	-0.658578904	-2.038622878	-1.024429488	-0.538172383	-0.491862183	0.313935305	-0.417765862	-0.297359341	0.425079786	0.332459385	-2.075671038	0.758513229	0.202790824	-0.473338102	-0.603006664	-1.056846628	-0.23252506	0.082384303	0.137956543	1.703241319	1.527262557	1.425380116	0.184266744	-1.524579653	-0.130642619	-0.362193621	-0.436289942	0.026812062	-1.26987355	-0.000974058	-1.056846628	0.026812062	-1.455114352	0.184266744	0.471389987	0.517700187
Blood	B-CLL	-1.289411756	0.600652294	1.197136386	0.17664553	-0.03895113	-2.302716056	1.139643943	1.269001939	0.126339643	0.162272419	1.132457388	0.277257304	-1.310971422	-0.728860441	-1.39002353	0.413801855	-0.326413343	-1.548127748	0.270070749	-1.217546203	1.204322941	1.089338056	0.916860728	-0.232988124	0.751569956	0.801875843	-0.958830211	1.089338056	-0.621062111	2.160134799	2.124202022	-0.793539439	0.787502732	-1.253478979	-1.354090754	1.736128035	1.168390164	-0.642621777	0.090406866	-0.879778103	0.018541313	-1.332531088	-1.26785209	0.291630415	-2.460820273	-1.734978186	1.060591834	-0.865404992	0.212578306	-0.771979773	0.083220311	0.155085864	1.139643943	1.556464152	0.485667409	-0.010204909	-0.03895113	-0.549196558	-0.793539439	-1.210359647	0.377869079	0.241324528	-0.771979773	-1.095374762	0.945606949	-1.116934428	1.879859141	0.485667409	-1.699045409	0.535973296	-0.556383113	-0.872591547	-1.066628541	0.162272419	-0.455771339	1.17557672	0.701264068	0.722823734	-0.240174679	0.29881697	-1.418769752	1.074964945	-0.082070462	-0.261734345	-0.16112257	0.938420394	-0.93008399	0.73001029	-1.37565042	-0.010204909	-0.05332424	0.550346407	-0.520450336	-0.082070462	0.363495968	0.909674173	-0.48451756	0.708450624	1.283375049	1.40554649
Blood_1	B-CLL	-1.171213035	0.578260312	1.037398114	0.491182454	0.158703356	-2.414051566	0.926571748	1.061146621	-0.062949376	0.039960821	1.005733438	0.134954849	-0.870398613	-0.791236923	-0.846650106	0.04787699	-0.134194897	-0.829234534	0.071625497	-1.456195118	0.855326227	-1.068302838	1.045314283	-0.102530221	0.902823241	1.037398114	-1.163296866	1.179889156	-0.743739909	2.288152814	2.216907294	-0.593332698	0.530763298	-1.36120109	-1.432446611	1.30654786	0.776164537	-0.696242895	-0.055033207	-0.97330881	0.222032708	-1.2820394	-0.854566275	0.28536206	-2.287392862	-1.44036278	1.718188647	-0.838733937	0.024128483	-0.854566275	0.229948877	-0.355847628	0.9899011	1.488619746	1.45695507	0.222032708	-0.134194897	-0.537919515	-0.965392641	-1.123716021	1.449038901	-0.023368531	-0.450841656	-0.989141148	0.934487917	-0.862482444	2.121913266	0.483266285	-1.764925709	0.261613553	-0.427093149	-0.902063289	-1.0524705	0.04787699	-0.680410557	0.958236424	0.301194398	0.59409265	-0.221272756	0.83157772	-1.654099343	0.886990903	0.28536206	-0.435009318	-0.902063289	1.053230452	-1.123716021	1.409458056	-1.218710048	0.032044652	-0.332099122	0.586176481	-0.545835684	0.253697384	0.269529722	0.863242396	-0.237105094	0.966152593	1.243218508	1.100727466
Blood_2	B-CLL	-1.716024432	0.737203268	0.973228091	0.865944081	0.579853387	-2.4240989	0.744355536	0.472569376	0.286610425	0.265153623	0.422503505	0.415351238	-0.285570963	-0.349941369	-0.299875497	0.222240019	0.150717346	-3.504091269	0.286610425	-1.283312258	1.101968903	-0.256961893	0.973228091	0.16502188	0.837335011	0.751507803	-0.550204854	0.522635248	-0.984705096	2.031763658	2.088981797	-0.757620608	0.65137606	0.730051001	-1.165299846	-0.242657358	0.157869613	-0.500138983	0.08634694	0.293762693	-0.714707003	-0.072791009	-1.229670252	-1.215365718	-1.150995312	0.483297777	1.97454552	-1.043711301	-1.701719897	-0.404775418	-0.307027765	-1.673110828	-0.278418695	-0.299875497	2.08182953	-0.893513687	-1.329801995	-0.757620608	-0.771925142	0.350980831	2.074677262	0.19363095	-0.829143281	-1.058015836	0.658528327	-0.88636142	1.681302558	0.565548852	0.737203268	0.126399637	-0.687528387	-0.26411416	0.694289664	-0.335636834	-0.435768577	0.129260544	-0.657488865	0.708594199	0.443960307	-0.979340895	0.551244317	1.187796111	-1.608740422	-0.53590032	-0.171134685	1.516800409	-0.163982418	0.129260544	-0.342789101	0.179326415	0.322371762	2.274940748	-0.521595785	-0.142525616	-0.607422993	1.395211864	-0.364245903	0.89455315	0.508330713	0.079194672
Blood_3	B-CLL	-1.023613165	0.27763481	1.139711593	0.448423607	-0.462449976	-0.984982365	1.050250795	0.058049214	0.383361208	0.643610803	-0.047677184	0.8225324	-1.080542764	0.960789997	-1.072409964	0.676142002	0.342697209	-1.109007563	0.456556407	-1.25133156	1.123445994	0.163775612	0.960789997	0.27763481	1.123445994	1.033985195	0.106846013	0.30203321	-0.948384766	2.34336597	1.977389977	-0.446184376	0.651743603	-0.698301171	-0.714566771	0.985188396	0.066182014	-0.76336357	0.521618805	-1.129339563	0.8062668	-0.947707033	-0.913820367	-1.576643554	-1.714901151	-0.804027569	1.416226788	-1.064277164	-0.625105972	-0.345337658	-1.28386276	-0.486848375	0.716806002	1.001453996	1.31050039	-1.007347565	-0.397387577	-1.999549146	-0.930085967	-0.909753967	1.155977193	0.358962809	-2.170337943	-0.446184376	1.107180394	-0.600707573	1.603281184	0.700540402	-1.153737962	0.562282805	-1.023613165	-1.121206763	-0.096473983	-0.641371572	-0.161536381	0.684274802	0.716806002	0.879461998	-1.153737962	0.676142002	-1.039878764	1.481289187	0.651743603	0.001119615	-0.112739582	1.155977193	-0.893488367	1.245437991	-1.934486747	-1.24319876	-1.397721957	1.546351586	-0.307926779	-0.584441973	0.643610803	1.465023587	-0.74709797	1.066516395	0.757470001	0.960789997
Blood_4	B-CLL	-0.747965248	-0.17890262	0.141195108	-0.093543226	-0.548793328	-1.530426361	0.176761522	-0.897344187	0.368820159	0.454179553	-0.940023885	0.767163998	-1.15342237	1.471379	-0.811984793	0.503972533	3.420418499	-1.059171372	0.39727329	-0.922952006	0.831183544	-0.747965248	0.610671776	0.461292836	0.824070261	0.731597584	0.859636675	0.276347482	-0.876004339	1.37179304	1.243753949	-0.193129186	0.532425664	-0.193129186	-0.747965248	1.556738394	-0.641266005	-0.619926157	0.824070261	-0.932910602	-0.001070549	-0.925797319	-0.719512116	-0.733738682	-1.00404343	-1.022537966	2.14714087	-0.840437925	-0.563019894	-0.555906611	-0.072203378	-0.534566762	1.314886777	1.670550919	0.859636675	-0.634152722	-0.456320651	-1.373934138	-0.769305096	-0.698172268	0.760050715	0.866749958	-1.544652926	-0.747965248	0.781390564	-0.968477016	0.760050715	0.475519402	-1.466406815	1.051695312	-1.046723127	-1.217441915	0.034495865	-0.057976812	-0.370961257	0.390160007	1.236640666	0.624898341	-1.20321535	0.233667785	-1.089402824	2.125801021	0.112741976	-0.434980803	-1.096516107	1.506945414	-0.740851965	0.632011624	-1.324141158	-1.317027875	-0.95425045	2.232500264	-0.264262014	0.226554502	0.098515411	2.104461173	-0.90445747	0.760050715	0.333253745	0.326140462
Blood_5	B-CLL	-0.136075541	0.203300223	0.118456282	0.047752998	-0.454240319	-1.705688449	0.068963983	0.6204496	-0.256271124	-0.072442585	0.471972703	0.047752998	-0.411818349	-0.440099663	-0.524943603	-0.037090943	3.639479833	-0.86997563	-0.326974408	-0.913811666	0.747715511	-0.581506231	0.712363869	0.012401356	0.698223212	0.867911094	-1.062288563	-0.015879958	-0.6734205	1.454748353	1.567873607	-0.291622766	0.380058434	-1.125921519	-0.748365981	1.829475759	0.316425478	-0.49666229	-0.256271124	-1.005725936	0.019471684	-1.231976445	-0.355255722	0.613379271	-1.373383013	-1.125921519	2.515297615	-0.758264441	-0.729983128	-1.620844508	0.479043031	-1.203695131	1.567873607	1.37697474	1.348693426	0.52853533	-0.814827069	-1.578422537	-0.489591961	-1.069358891	1.263849485	0.6204496	-1.274398415	-1.373383013	0.648730913	-0.857249039	1.55373295	0.832559452	-0.94209298	0.627519928	-1.196624803	-0.40474802	0.068963983	-0.09365357	-0.030020614	-0.277482109	0.917403393	0.493183688	-0.588576559	0.08310464	-0.864319367	1.723420832	-0.037090943	0.146737596	-0.235060138	1.030528648	-0.772405098	0.669941899	-1.571352209	-0.390607364	-0.991585279	2.868814036	-0.22798981	0.606308943	-0.001739301	1.737561489	-0.758264441	-0.121934884	-0.213849153	-0.164356854
Blood_6	B-CLL	-0.030094066	-0.257775513	0.139040723	-0.212239224	-0.175810192	-0.960335406	0.126030354	-0.940819854	0.047968144	0.217102933	-0.979850959	0.386237722	0.184577012	-0.374868829	-0.231754776	0.256134038	2.780145506	-0.60471867	0.314680696	-0.683865078	-0.134177013	-0.075630356	-0.296806618	0.204092565	0.047968144	-0.127671829	-0.700128038	-0.791200617	-0.591708302	1.960492297	1.830388613	-0.075630356	-0.544003618	-0.472446592	-0.56351917	-0.199228855	-0.674107302	-0.465941407	0.073988881	-0.732653959	0.295165143	-0.628571012	-0.476783381	-0.882273196	0.750528037	-0.702296433	2.454886296	-0.745664328	-0.901788748	-0.294204545	-0.635076196	-0.830231722	-0.261028105	-0.322827355	2.402844822	-0.862757643	-0.343643944	-1.1685013	-0.218744408	-0.745664328	2.116616718	2.565474427	-0.713138407	-0.478951776	-0.010578514	-0.622065828	1.641738272	-0.101651092	-0.68711767	2.812671427	-0.225249592	-0.290301434	2.084090797	-1.018882064	-0.225249592	-0.420405118	1.056271694	-0.342342908	-1.37016201	0.282154775	-0.739159143	2.409350007	0.204092565	-0.940819854	-0.562218133	1.921461192	-0.474072888	0.060978512	-1.129470195	-1.064418353	-0.912630722	1.505129404	0.191082196	-0.282495213	0.282154775	2.357308533	-0.400889565	-0.400889565	0.217102933	-0.849747275
Blood_7	B-CLL	0.147043508	-0.341690943	-0.019841427	-0.162885656	-0.180766185	-0.466854643	0.218565622	-0.335730766	-0.168845832	0.421211614	-0.669500635	0.343729323	0.552335491	-0.615859049	-0.919828036	0.182804565	1.887414964	-0.528443131	0.081481569	-0.386988282	-0.168845832	-0.64565993	-0.127124599	-0.103283894	-0.097323718	-0.174806008	-0.64565993	-0.59797852	0.135123155	1.947016726	1.857614083	-0.258248475	-0.371491824	-0.81850504	-0.520496229	-0.288049357	-0.59797852	-0.347651119	0.185188635	-0.341690943	0.409291261	-0.884066979	-0.315863512	-1.122474028	1.243715932	-0.586058168	1.887414964	-0.735062573	-1.164195261	-0.335730766	-1.164195261	-0.800624512	-0.609898873	-0.32977059	2.757600692	-1.080752794	-0.860226274	-1.146314732	-0.466854643	-0.538376758	2.531113996	2.090060956	-1.146314732	0.260286856	0.212605446	0.176844389	1.50000351	-0.162885656	-0.667513909	2.292706947	-0.437053762	-0.270168828	2.191383951	-1.313199667	-0.121164422	-0.359571471	1.035109764	-0.246328123	-1.253597904	0.117242626	-0.580097991	2.310587476	0.355649675	-1.283398786	-0.451358185	2.310587476	-0.538376758	0.117242626	-0.86618645	-1.298299226	-1.184062515	1.464242452	-0.007921074	-1.098633323	0.671539015	2.340388357	0.91590624	0.170884212	-0.01388125	-0.979429798
Blood_8	B-CLL	-1.063609676	0.170540818	0.230906874	0.190662837	0.157126138	-0.61421792	0.190662837	-0.62092526	-0.533729844	-0.285558278	-0.714828014	-0.111167447	0.559566517	-0.010557353	-0.902633524	-0.2386069	1.183349103	-2.908128076	-0.265436259	-1.613611526	-0.124582126	-0.211777542	-0.077630749	-0.298972957	-0.117874787	-0.05080139	-0.480071127	0.821152762	-0.862389487	1.639448198	0.935177536	-0.439827089	-0.278850938	-0.292265617	-0.052142858	-0.292265617	-0.775194071	-0.225192221	-0.137996806	0.391883026	0.009564666	0.626639913	-0.916048204	-1.378854639	0.740664687	0.936519004	2.632134464	-0.694705996	-1.318488582	-0.862389487	-1.251415185	-1.090439034	-0.292265617	-0.292265617	2.940672088	-0.98982894	-0.741657373	-0.956292241	-0.43311975	0.465663762	2.759573918	0.894933498	-1.077024355	-0.225192221	0.002857327	-0.131289466	1.512008745	-0.113850383	1.471764707	1.283959197	-1.137390412	-0.265436259	2.15591335	-0.533729844	-0.9831216	0.599810554	0.344931648	-0.097752768	0.103467421	-0.265436259	1.726643613	2.122376652	-0.473363788	-0.768486732	-0.3097047	2.692500521	-0.41970507	-0.205070202	-0.661169297	-0.044094051	-0.084338089	1.109568367	-1.097146374	-0.423729474	-0.278850938	1.149812405	0.653469271	0.941884876	0.284565591	-1.217878487
